ciclo,target,s2_norm,s3_norm,s4_norm,s7_norm,s8_norm,s9_norm,s11_norm,s12_norm,s13_norm,s14_norm,s15_norm,s17_norm,s20_norm,s21_norm,s2_norm_mm,s3_norm_mm,s4_norm_mm,s7_norm_mm,s8_norm_mm,s9_norm_mm,s11_norm_mm,s12_norm_mm,s13_norm_mm,s14_norm_mm,s15_norm_mm,s17_norm_mm,s20_norm_mm,s21_norm_mm
11,0,-0.5278921472935746,-0.16104899769851735,-0.4932617799551316,-0.21640312850919394,-0.5238061294787497,-0.3108579888354851,-0.8149237610776715,-0.14984054531533514,-0.2810191994238268,-0.3387288948328164,-0.2707780783067653,-1.1120341161615548,0.5159714134323662,0.08357774982450877,-0.3841506007743042,-0.6726758966048705,-0.2971890824455649,-0.012135466861278883,-0.3876642537044909,-0.45038727268184386,-0.5189921174674703,-0.10186568110116459,-0.3610528274894286,-0.3954767486510943,-0.1711089402219237,-0.34128057810432744,0.041985938279414256,0.22758296954505686
12,0,-0.7578786217243115,-1.0317416412189706,-0.32744977360453914,-0.1691526017934848,-0.4437226731394509,-0.24603998411468858,-0.22994260510402165,-0.010558681467777269,-0.040918315231024883,-0.2649854908861596,-0.07787006911029455,-1.1120341161615548,0.43133115001218436,-0.4180768862426193,-0.44164721938199925,-0.548074157043479,-0.2085832915519751,-0.015406657172367711,-0.37164756243699537,-0.4178320642957565,-0.49834572372722485,-0.07052726173546736,-0.3610528274894286,-0.37542776070310446,-0.10287666289503036,-0.459858045497747,0.10546613584454008,0.21608230770554457
13,0,-1.1220238729061844,-0.47559241342058983,-0.4901528048360375,-0.31090418194061226,-0.5238061294787497,-0.27333177557605326,-0.09229998016901934,-0.21174359591423508,-0.3610528274905204,-0.2897586656494937,-0.06715295748829485,-1.1120341161615548,0.3890110183021085,0.31076873831061036,-0.5585570105509554,-0.5687398114097604,-0.2754262566120501,-0.054297475315296606,-0.37164756243699537,-0.3979480448024587,-0.4467297393766051,-0.10805598616105898,-0.35304946468312315,-0.36851431658311,-0.023212799837981794,-0.5784355128911666,0.2112664651197508,0.2573576891541061
14,0,-1.3136792682651681,-0.9041008348390218,-0.26527027122308167,0.05619606408144533,0.03677806488541685,-0.2645594140349668,-0.40199588627273786,-0.09954431670372069,-0.5211200836202682,-0.498890350279365,0.6866172265941285,-0.5191467791944568,0.6852519402726998,0.6240383000740559,-0.6697171398591484,-0.5137327019936357,-0.29646365491777943,-0.043756973201793205,-0.33961417990200415,-0.36690363201513315,-0.4811403956103507,-0.09877052857122179,-0.3770595531027673,-0.3742755200164396,0.035016839975019746,-0.5784355128911666,0.29167471536891,0.24169421106593258
15,0,-0.06791919843210087,-0.943608703480437,0.02075543973166497,0.1252545262043858,0.3571118902353287,-0.6987913103224248,-0.22994260510402165,-0.03764126610477675,-0.44108645555357456,-0.25576756539284057,-0.21362014965594156,0.07374055777264124,0.1774103597516991,0.4772813882569609,-0.5413080249686665,-0.5257370159269887,-0.2900384396716956,-0.04303004202155215,-0.2755474148320218,-0.4049171986935024,-0.5121099862207227,-0.10921666835978754,-0.36905619029609793,-0.3718558145744407,-0.004993710080537861,-0.4598580454977469,0.30860276805294634,0.33094781368547377
16,0,0.10457065739100625,-1.2505544521560557,-0.23418052003235298,0.04892675227903489,-0.5238061294787497,-0.606681514140175,-0.7461024486101947,-0.09567537604129218,-0.44108645555357456,-0.6360069919926161,0.0632385672463523,-0.5191467791944568,0.05044996462144145,-0.3334094371173848,-0.5010603919432821,-0.6100711201423197,-0.3572959347476491,-0.026674090466112153,-0.2755474148320218,-0.4224131864339296,-0.5327563799609705,-0.10070499890244045,-0.3610528274894286,-0.37318089136410926,0.03483822144798642,-0.5784355128911667,0.28321068902689783,0.19837269959684123
17,0,-0.5853887659012044,-0.8022920964168987,-0.3782297005494047,-0.001958430337879482,-0.4437226731394509,-0.5983965060179639,-1.0213876984801504,-0.2156125365766636,-0.20098557136077266,-0.25115860264618106,-0.13681418303145162,-0.5191467791944568,0.4736512817222903,-0.19229702190860204,-0.5528073486901923,-0.6532258689660196,-0.35014529197377986,-0.040122317300583854,-0.24351403229666646,-0.43420713917260184,-0.6050187580518357,-0.08987196504763184,-0.31303265065050423,-0.3353297848071301,0.040911251367132286,-0.6377242465878764,0.3509228997630342,0.1945626643862061
18,0,-0.6237198449729575,-0.2704554031670598,-0.20516341892098103,-0.31090418194061226,-0.36363921680379385,-0.8074711227490082,-0.5740491674414541,0.028130725156551694,-0.5211200836202682,-0.23502723303287285,0.318663060904615,-1.1120341161615548,-0.2881110890592256,-0.04624567216754928,-0.5968880896227521,-0.6909102975162942,-0.29936536502891425,-0.07828620426327171,-0.2675390691980919,-0.4754859737579502,-0.6050187580518357,-0.09219332944508894,-0.35304946468312315,-0.3150503487218126,0.02412110982596133,-0.6970129802845861,0.30437075488194176,0.16725741204330935
19,0,-0.029588119360347706,-1.2353591180632169,-1.065313201864625,0.09617727899474404,0.03677806488541685,-0.5311417342024359,-0.6428704799089552,0.012654962506837703,0.1191489408987229,-0.6077770951693137,-0.48512031074723555,-1.1120341161615548,0.3890110183021085,0.1597784540372374,-0.5988046435763398,-0.793782709324909,-0.35397969462063583,-0.06011292475722909,-0.2114806497616753,-0.5076512994088753,-0.5843723643115879,-0.0871637065839275,-0.2970259250378934,-0.3627531131497856,-0.019104573716202545,-0.756301713981296,0.28321068902690083,0.12492368748067954
20,0,-1.4095069659445512,-0.25526006907422105,0.012464839414143593,-0.12553673097898085,-0.2034723041288379,-0.6159412291003141,-0.6084598236752169,-0.00668974080534877,-0.12095194329407902,-0.09906283200631277,0.11861031062681106,-1.704921453128653,0.5582915451424421,0.5125594920591441,-0.6333026147409394,-0.7330013729534989,-0.34258011918403447,-0.08083046339411534,-0.25953072356416207,-0.4953212579093516,-0.5361974455843443,-0.07865203712657601,-0.2810191994249186,-0.34771637218879714,-0.006422658296807661,-0.8748791813747155,0.3382268602500115,0.11779751051263618
21,0,0.3537226713576197,0.2917719582684911,-0.3834113257478555,0.008945537365736172,-0.8441399548286616,-0.78895169282873,-0.12671063640278216,-0.26203982452584956,-0.44108645555357456,-0.38078567989609746,0.3097321345529168,-0.5191467791944568,0.4736512817222903,0.008788169763864453,-0.54514113287582,-0.687719277356798,-0.3315950737633069,-0.05829559680662235,-0.2915641060991533,-0.5431306283086761,-0.4673761331168554,-0.08987196504762746,-0.2970259250378934,-0.3519220506951253,0.051628362989160556,-0.8155904476780058,0.33399484707900384,0.11031855250657177
22,0,-0.7195475426523404,0.5850419062605202,-0.7202169636474678,-0.37996264406359403,-0.12338884778953907,-0.4633996089679439,-0.8493344173114342,-0.13436478266557716,0.27921619702847067,-0.6521383616059244,-0.4440380495294748,-0.5191467791944568,-0.41507148418948325,-0.3270593784329803,-0.5413080249686228,-0.5260409226088489,-0.37087179276759974,-0.07937660103363327,-0.25953072356416207,-0.5648665907940016,-0.5293153143375966,-0.10225257516740745,-0.2650124738119438,-0.39063733776710174,0.015011564947242534,-0.756301713981296,0.24935458365883711,0.11942030328753565
23,0,-0.3554022914704675,-0.5166198154712889,-0.2849604469772185,-0.2091338167067835,-0.12338884778953907,-0.40637925895039445,-0.4364065425064762,-0.304598171812607,-0.44108645555357456,-0.3393050151761619,-0.07072532802896142,-1.1120341161615548,-0.11883056221889209,0.5245540473518858,-0.46464586682505116,-0.5301436628139188,-0.35035255698171786,-0.06919956451025039,-0.21948899539524097,-0.5781713391314357,-0.5637259705713423,-0.11153803275724464,-0.27301583661824924,-0.3955919727197686,0.014654327893175872,-0.756301713981296,0.19857042560673704,0.1407988341916632
24,0,-0.5470576868294512,0.7977765835604697,-0.5357511065824522,-0.1873258812995522,-0.2034723041288379,-0.7143866197289189,-0.5740491674414541,-0.10341325736614919,-0.2810191994238268,-0.4309081497660588,-0.11002140397638889,-0.5191467791944568,0.4736512817222903,0.8695739025373037,-0.38798370868147947,-0.35995592097396967,-0.37740064051765493,-0.09355175904835014,-0.24351403229666646,-0.6231540597008309,-0.580931298688214,-0.1119249268234875,-0.24900574819860513,-0.38879375266843796,-0.06500953516387586,-0.7563017139812961,0.1774103597516961,0.165352394437988
25,0,-0.8920373984754476,-0.06379885950428045,-0.10982151526941451,-0.06374758065845082,-0.043305391453882,-0.41905044784319306,-0.26435326133776,-0.14210266399047813,0.039115312835668756,-0.400949891912772,-0.1761102589788791,-0.5191467791944568,-0.07651043050881622,0.5203206748956329,-0.47039552868581413,-0.2719749365763541,-0.3904583360177628,-0.11245196973463381,-0.2835557604655875,-0.5951799734529077,-0.5843723643115878,-0.12237106661205761,-0.2009855713596808,-0.4033119853204311,-0.06125854609616963,-0.8155904476780058,0.1520182807256446,0.1696563231018552
26,0,-0.37456783100634405,-0.8691515664254582,0.34408885211530493,-0.052843612954835174,-0.043305391453882,-0.4268481025464401,-1.6751901669213014,0.028130725156551694,-0.12095194329407902,-0.2632571298561754,-0.9959692980637609,0.07374055777264124,0.05044996462144145,0.144961650440327,-0.5183093775255492,-0.2338346480032943,-0.3326313988029971,-0.1226290062580208,-0.23550568666310073,-0.5771966322935342,-0.6772811361426985,-0.10999045649227324,-0.16897212013373125,-0.36603699910678705,-0.16717933262718093,-0.756301713981296,0.15201828072564458,0.21749343185762635
27,0,-0.3362367519345909,-1.6380354715237884,0.264291824059091,-0.12190207507777563,-0.283555760464495,-0.3074465149028256,-0.47081719874021455,-0.04924808809210623,0.19918256896541653,-0.7051414331925611,0.2990150229308854,-1.704921453128653,-0.11883056221889209,-0.11045182108753615,-0.4933941761288878,-0.3174089855139833,-0.2683792463421475,-0.13462337073201042,-0.21948899539560518,-0.5481016331820204,-0.6222240861687048,-0.09335401164381749,-0.12895530610111233,-0.41143528216142505,-0.12359641203094725,-0.8748791813747155,0.09277009633152636,0.22567795193973295
28,0,-0.3362367519345909,0.05472474641996522,0.03733664036673128,0.13615849390804274,-0.36363921680379385,-0.6953798363897653,-0.09229998016901934,-0.17305418928990612,0.039115312835668756,-0.638311473365946,-0.38688012087868273,-0.5191467791944568,-1.0498734598407715,0.6501440968876909,-0.46464586682505127,-0.2848909705552808,-0.24412924041337628,-0.08991710314714493,-0.21948899539560518,-0.5368925045460962,-0.5740491674414614,-0.11347250308846328,-0.07293176645551865,-0.45176370619473233,-0.194150730209277,-0.8155904476780058,0.016593859253371757,0.295316928845257
29,0,-0.20207797518323695,-0.29628747112492015,-0.8362853680928849,0.012580193266941389,-0.12338884778953907,-0.7353428167439287,-0.8149237610776715,0.0010481405195082254,-0.44108645555357456,-0.35197966272944936,-0.23684055817033772,-1.704921453128653,0.939172730533215,0.4547034018235617,-0.48189485240734015,-0.19098380586145108,-0.22122645703620228,-0.0982768117199252,-0.23550568666310076,-0.5573126128002455,-0.591254495558333,-0.11463318528719624,-0.12895530610074837,-0.42618396295074595,-0.16932275495158722,-0.8748791813747158,0.07161003047648241,0.32480942362388937
30,0,-0.6237198449729575,-0.5135807486527212,-0.635238310392803,-0.20549916080557828,-0.2034723041288379,-0.2284952610323384,-0.40199588627273786,-0.04537914742967773,-0.12095194329407902,-0.3709916340594329,-0.7566204718385295,0.6666278947397393,0.8968525988231091,0.6021658757166988,-0.40331614031018076,-0.21681587381930106,-0.2859967720168969,-0.10627305470258493,-0.23550568666310073,-0.5185680159934478,-0.5706081018180851,-0.11850212594962913,-0.1289553061007484,-0.453376843156058,-0.25684583319812127,-0.6377242465878764,0.10546613584454911,0.33377006198964493
31,0,-0.7962097007960647,0.18844368643708417,-0.5243515311458603,-0.29273090243458616,-0.283555760464495,-0.40248043159877095,-0.33317457380523674,-0.304598171812607,0.1191489408987229,-0.45798580590272264,-0.2618471519550672,-1.1120341161615548,0.5582915451424421,0.2627905171396433,-0.5183093775255492,-0.22714870100244178,-0.3000907925566974,-0.13644069868261716,-0.17944726722668408,-0.479920889870452,-0.5912544955583305,-0.12275796067830487,-0.07293176645551863,-0.46109685575672044,-0.31400376184891965,-0.6970129802845862,0.1139301621865643,0.3591702967272227
32,0,-0.31707121239871433,0.6944483117290627,-0.641456260630944,-0.052843612954835174,-0.283555760464495,-0.35715656363609205,-0.4364065425064762,-0.02216550345506276,-0.5211200836202682,-0.45164848212607894,-0.3779491945270163,1.2595152317068374,0.1774103597516991,-0.7179407685612388,-0.47806174450018657,-0.21620806045558752,-0.292214722255045,-0.10372879557174128,-0.1954639584941797,-0.46929658533726676,-0.5499617080778347,-0.11153803275725342,-0.1529653945203925,-0.4410478678087359,-0.30739487634867385,-0.5191467791944568,0.1731783465806825,0.3200821577143969
33,0,-1.0261961752268016,-2.0862978272629453,-0.1305480160632415,-0.23821106391646657,-0.12338884778953907,-0.5096981837684622,-0.3675852300389995,-0.03764126610477675,-0.681187339750016,-0.4447350380060897,0.2132781299546973,-0.5191467791944568,-0.37275135247940744,0.43918103615058407,-0.54514113287582,-0.37317586163475314,-0.2767734791636473,-0.10663652029270958,-0.1954639584941797,-0.4796284778190735,-0.5430795768310871,-0.08484234218647041,-0.17697548294003668,-0.45159087009172866,-0.278994530550308,-0.4598580454977471,0.14778626755463098,0.3115448565942668
34,0,-1.3520103473369214,-0.3297172061291999,-0.24247112034987434,0.02348416097055704,-0.283555760464495,-0.07985246825159174,-0.4364065425064762,-0.07246173206667722,-0.3610528274905204,-0.6337025106192864,-0.19933066749324355,-0.5191467791944568,0.5582915451424421,-0.20358601512532673,-0.6256363989265671,-0.4859252406037201,-0.24744548054038953,-0.08555551606569867,-0.2034723041277454,-0.41617506267134086,-0.5293153143375894,-0.0817471896565232,-0.18497884574670603,-0.47187030617705145,-0.28792545690199345,-0.459858045497747,0.1562502938966462,0.20422886482800373
35,0,-0.5087266077576981,-0.829643697784043,-0.17200101765087197,-0.2818269347309705,0.11686152122107392,-0.44634223930455774,-1.434315573285084,-0.1962678332645211,-0.6011537116833223,-0.5323053301926726,-0.14574510938311805,-1.1120341161615548,-0.20347082563907387,-0.0053230717570037925,-0.5873053198547921,-0.5625097244316963,-0.2536634307785353,-0.10736345147295064,-0.1874556128602498,-0.41890424181747726,-0.6463115455323217,-0.0871637065839275,-0.24900574819860513,-0.4850058500050415,-0.2848889419424173,-0.5191467791944568,0.1435542543836204,0.15166449016274003
36,0,-0.6620509240447107,-0.04404492518355556,-0.8155588672990578,0.038022784575377916,-0.5238061294787497,-0.46145019529208786,-0.02347866770154264,-0.12662690134072016,-0.3610528274905204,-0.21025405826953872,0.14183071914120723,0.07374055777264124,0.3890110183021085,0.44200328445477777,-0.6160536291586287,-0.4799990603075061,-0.36962820271997154,-0.09827681171992933,-0.23550568666273658,-0.42236445109204207,-0.48114039561034583,-0.10263946923365468,-0.27301583661824924,-0.47970554284637784,-0.17110894022192052,-0.5191467791944568,0.17741035975168712,0.1813686535641851
37,0,-0.24040905425499012,0.492350368294135,-0.06215056344361948,0.03075347277296748,0.11686152122107392,-0.5184705453096373,-0.4364065425064762,-0.08406855405396271,-0.12095194329407902,-0.3940364477927828,0.15790638657423853,-1.1120341161615548,-0.4573916158995892,-0.25579760875254676,-0.6064708593906686,-0.26696047632571374,-0.40227244147024266,-0.083011256934855,-0.1954639584941797,-0.44346685413272324,-0.4776993299869721,-0.10612151582984033,-0.3050292878441988,-0.44859504430639996,-0.18521980385758519,-0.459858045497747,0.1435542543836174,0.16683407479768403
38,0,-0.5853887659012044,-0.5454909502476825,-0.3295224236839195,-0.23457640801526133,-0.2034723041288379,-0.715361326566847,-0.22994260510402165,-0.09954431670372069,-0.040918315231024883,-0.3727199950894695,0.05430764089465414,0.07374055777264124,0.05044996462144145,-0.07376259313324361,-0.63138606078733,-0.3269820459924785,-0.43895834787530763,-0.12008474712718542,-0.17944726722668408,-0.44546500315043136,-0.49146359248047233,-0.09877052857122179,-0.31303265065086816,-0.4220358964787524,-0.1411010276802515,-0.4005693118010372,0.2535865968298387,0.0944434057955906
39,0,0.02790849924749993,-0.6989638245854918,-0.0973856147931089,-0.1691526017934848,-0.36363921680379385,-0.6208147632898657,-0.05788932393528099,-0.13823372332800565,-0.12095194329407902,-0.4401260752594302,0.35795913685204245,-0.5191467791944568,0.3890110183021085,0.43635878784641546,-0.6083874133442564,-0.3672496813385357,-0.3650683725453301,-0.13825802663322803,-0.20347230412810954,-0.43401219780502504,-0.41576014876623324,-0.11269871495597317,-0.28101919942491865,-0.43085053773175047,-0.08162105817801349,-0.28199184440761754,0.19857042560672805,0.09260894439787597
40,0,0.008742959711623347,-0.21119360020495423,0.13786016921677222,-0.1873258812995522,-0.043305391453882,-0.7124372060530628,-0.40199588627273786,-0.12275796067829167,-0.2810191994238268,-0.479302258606036,-0.21540633492630656,-0.5191467791944568,0.1774103597516991,0.6078103723250612,-0.5451411328757982,-0.33701096649375895,-0.2877585245843725,-0.13644069868262543,-0.187455612860614,-0.4824063923070975,-0.41576014876623324,-0.12043659628083458,-0.29702592503789343,-0.4416816001864108,-0.0274996444867912,-0.4005693118010371,0.12662620169958708,0.09317339405871221
41,0,-0.7387130821884349,-1.5514220671945387,-0.6590737863057005,-0.44175179438412404,-0.36363921680379385,-0.42343662861369197,-1.12461966718139,0.07068907244330916,-0.20098557136077266,-0.6337025106192864,-0.2511300403330357,0.07374055777264124,0.21973049146177498,-0.3065980782277075,-0.5393914710150352,-0.5109975418569213,-0.30123075010035655,-0.1513427878775792,-0.19546395849454387,-0.48450201200858967,-0.4949046581038486,-0.08290787185524295,-0.329039376263843,-0.45925327065806715,-0.026427933324588055,-0.2819918444076176,0.09277009633152034,0.03623453452197713
42,0,0.8136956202190935,0.018255944597117744,-1.0269691753960415,-0.31090418194061226,-0.12338884778953907,-0.5057993564168387,-0.19553194887025885,-0.04924808809210623,-0.20098557136077266,-0.7391325334492141,-0.02964306681120066,0.07374055777264124,0.05044996462144145,0.5936991308041929,-0.42631478775325443,-0.5786167785701157,-0.3397820415768663,-0.17714884477615692,-0.17944726722704826,-0.4993662912866643,-0.47081719874022687,-0.0856161303189473,-0.29702592503789343,-0.48800167579038056,0.008402679446993511,-0.4005693118010372,0.08007405681849457,0.16739852445852027
43,0,0.16206727599863602,-0.027330057681432967,0.16169564512966975,-0.06011292475724561,-0.36363921680379385,-0.5189578987286013,-0.7461024486101947,-0.24269512121370707,-0.040918315231024883,-0.6999563501025561,0.3793933600960736,0.6666278947397393,0.09277009633151731,0.7185836182639308,-0.3074884426307107,-0.37272000161196456,-0.3105576754575752,-0.15933903086023482,-0.20347230412847375,-0.5002922627826782,-0.5086689205973464,-0.10612151582984033,-0.2329990225859943,-0.5135238070000272,0.02501420246113114,-0.2819918444076176,0.12662620169958702,0.195338782669855
44,0,-0.31707121239871433,-0.8493976321047333,-0.5098429805901743,-0.12190207507777563,0.5973622592459417,-0.4906914004293086,-0.9869770422464121,-0.02603444411749126,-0.5211200836202682,-0.47584553654606754,0.02572867656925811,-0.5191467791944568,-0.4573916158995892,0.3100631762345682,-0.20399452913688995,-0.4246880442095179,-0.3372948614816052,-0.17387765446506812,-0.11538050215743008,-0.5413761560004499,-0.5637259705713399,-0.10147878703492175,-0.2490057481989691,-0.4977381095927054,0.04752013686738131,-0.28199184440761754,0.02505788559538392,0.2467037018058445
45,0,-1.2945137287292916,-0.9572845041639919,-0.07873176407868579,-0.21640312850919394,-0.043305391453882,-0.26602147429177025,-0.3675852300389995,0.271873986889767,-0.12095194329407902,-0.28457358255948867,-0.3654458976346516,0.07374055777264124,-0.2881110890592256,0.5224373611237594,-0.2825732412340493,-0.43745212484751284,-0.32796793612438657,-0.16733527384289043,-0.13139719342492567,-0.5233440794991712,-0.45705293624673154,-0.054664605019492926,-0.20098557136004475,-0.47296493482938695,0.025550058042227958,-0.16341437701419798,0.01659385925336875,0.2994797450939208
46,0,0.06623957831925309,-1.3402069233038731,-0.7253985888459422,-0.28909624653338095,-0.12338884778953907,-0.44049399827707814,0.07975330099969687,-0.0879374947163912,0.039115312835668756,-0.3133795997261367,-0.2564885961440673,-1.1120341161615548,0.3466908865920326,0.2952463726376578,-0.20974419099765296,-0.5670683246595445,-0.318951908279075,-0.2000471769537663,-0.0913554652560046,-0.5212484597976702,-0.44672973937660754,-0.05079566435706003,-0.16096875732742583,-0.48327748897504674,-0.014281873486299505,-0.2819918444076176,0.01236184608236116,0.2848040539122088
47,0,0.08540511785512968,-0.3585883409055935,-0.13676596630138255,-0.1873258812995522,0.03677806488541685,-0.6276377111551847,-0.40199588627273786,-0.2001367739269496,0.19918256896541653,-0.4689320924260783,0.2132781299546973,-0.5191467791944568,0.26205062317185085,0.356630273253476,-0.17716277378664097,-0.6521621955795174,-0.32641344856485127,-0.22185511236101832,-0.0993638108895703,-0.5321651763822249,-0.4432886737532337,-0.06240248634435872,-0.12895530610147626,-0.49076705343837634,-0.008744699148253626,-0.2227031107109078,0.08430606998950516,0.34604684211281106
48,0,-1.0070306356909249,-0.8129288302818858,0.3482341522740656,0.09981193489594926,0.03677806488541685,-0.2835661973741204,-0.9181557297789109,-0.10341325736614919,-0.3610528274905204,-0.5017709519960403,-0.16717933262718093,-0.5191467791944568,-0.41507148418948325,-0.9987544748266698,-0.21932696076561306,-0.6789059835829377,-0.2586377909690528,-0.18841627806989722,-0.07533877398814484,-0.48898566346295225,-0.5121099862207226,-0.06278938041060157,-0.16096875732742583,-0.5036721491290334,-0.030893396500437133,-0.2819918444076176,0.037753925108412696,0.25354765394346845
49,0,-0.9686995566191718,-0.0607597926857127,0.032155015168280426,-0.12553673097898085,-0.6038895858144068,-0.3108579888354851,0.010931988532195711,-0.03764126610477675,0.039115312835668756,-0.3064661556061475,-0.21540633492630656,-0.5191467791944568,0.05044996462144145,0.252912648075028,-0.3189877663522802,-0.6150855803929598,-0.24568372797291388,-0.18405469098844685,-0.09936381088920614,-0.4579899860175142,-0.5052278549739749,-0.05273013468827868,-0.14496203171445105,-0.4903061571637052,-0.08822994367827203,-0.2819918444076176,0.0038978197403459905,0.2352030399663297
